Id,PostHistoryTypeId,PostId,RevisionGUID,CreationDate,UserId,UserDisplayName,Comment,Text
"76289","5","23420","f5804e6f-a9e8-40ba-bdbd-e38a54f61ca4","2015-07-21 06:41:52","15722","","added 43 characters in body","*Hello there!*

I recently watched ""Aldnoah.Zero"" and started with ""Aldnoah.Zero (2015)"". I was wondering about one of the main elements in this anime.

>! **Aldnoah** is something that was found on Mars (""Vers"" as it's called by the Marsians) and is something old from an ancient civilization no one knows much about. They power up their ""weapon systems"" (mechs) with this thing too.

**Now to my question:**

What is Aldnoah really? Is it some sort of stone, or some sort of energy? If it would just be energy they wouldn't have so advanced weapon systems, or not?"
"76434","25","23420","19542145-41d9-4726-b06c-2f9d25c321b0","2015-07-22 08:13:12","","","http://twitter.com/#!/StackAnime/status/623767737370808320",""
"76388","38","23420","5bac7a57-5c10-4417-8641-bd2312aaaa4c","2015-07-21 22:36:19","63","","from http://anime.stackexchange.com/questions/23431/what-does-the-zero-in-the-anime-aldnoah-zero-mean",""
"531","1","213","cc90a162-4626-4e36-a7f1-bf8b81c31902","2012-12-12 14:20:00","87","","","Which episodes of the Naruto anime are core plot and which are filler?"
"530","2","213","cc90a162-4626-4e36-a7f1-bf8b81c31902","2012-12-12 14:20:00","87","","","For both the original Naruto series and Shippuuden, which episodes should I watch if I want to avoid the filler? I'm only interested in core plot and character developments."
"532","3","213","cc90a162-4626-4e36-a7f1-bf8b81c31902","2012-12-12 14:20:00","87","","","<naruto>"
"537","5","213","a0c63f1a-87d9-42fa-a31e-eafb9f2fa331","2012-12-12 14:39:43","87","","added 318 characters in body","For both the original Naruto series and Shippuuden, which episodes should I watch if I want to avoid the filler? I'm only interested in core plot and character developments.

To make this question a bit more concrete: Which episodes are directly based off the manga, and which were produced with unique content for *only* the anime? At what points did the anime ""catch up"" to the manga and require non-manga-related content to continue airing episodes while the manga produced new content?"
"734","10","213","df299f3b-1c55-465a-959e-8716ab2e4f98","2012-12-12 20:24:19","-1","","3","{""Voters"":[{""Id"":74,""DisplayName"":""Kasuchiko""},{""Id"":61,""DisplayName"":""Danalog""},{""Id"":99,""DisplayName"":""ap.""},{""Id"":15,""DisplayName"":""Alenanno""},{""Id"":42,""DisplayName"":""Jeffrey Lin""}]}"
"892","11","213","e2744e71-b3e4-4b52-a41e-0976dad01a7d","2012-12-13 14:07:31","-1","","","{""Voters"":[{""Id"":25,""DisplayName"":""Rapptz""},{""Id"":118,""DisplayName"":""Ktash""},{""Id"":28,""DisplayName"":""grasshopper""},{""Id"":134,""DisplayName"":""Tanno""},{""Id"":87,""DisplayName"":""StrixVaria""}]}"
"2759","25","213","2aa193be-0060-46ea-9a74-2d1f85929384","2013-01-07 01:11:26","","","http://twitter.com/#!/StackAnime/status/288090435132485632",""
"65845","1","21245","e2e6abdb-63ff-4932-9d88-db61fadd5f16","2015-04-30 05:57:33","14213","","","The irregular at magic high school episode 17 French rap credits"
"65844","2","21245","e2e6abdb-63ff-4932-9d88-db61fadd5f16","2015-04-30 05:57:33","14213","","","I am trying to find the name / info on the French rap song played at 21:30 of ""The irregular at magic high school"" episode 17.

Does anyone know anything about it?
Is there a database that holds the music credits of anime?

I have googled everywhere and even shazam'd the song on my iPhone but did not find anything .

Any insight will be great
"
"65846","3","21245","e2e6abdb-63ff-4932-9d88-db61fadd5f16","2015-04-30 05:57:33","14213","","","<music>"
"65851","4","21245","0d4b14af-cd58-4b6b-b823-e65b39c20a4e","2015-04-30 07:25:22","11083","","edited body; edited title","The Irregular at Magic High School episode 17 French rap credits"
"65850","5","21245","0d4b14af-cd58-4b6b-b823-e65b39c20a4e","2015-04-30 07:25:22","11083","","edited body; edited title","I am trying to find the name / info on the French rap song played at 21:30 of ""The Irregular at Magic High School"" episode 17.

Does anyone know anything about it?
Is there a database that holds the music credits of anime?

I have googled everywhere and even shazam'd the song on my iPhone but did not find anything .

Any insight will be great
"
"65849","6","21245","213fbcdf-c9dd-4212-a2bb-dd777472c878","2015-04-30 07:09:22","2604","","correct tagging.","<music><mahouka-koukou>"
"63492","1","20679","e91f6fe1-73a5-40fe-8558-3e29b6da591b","2015-04-07 13:50:50","9093","","","How does the travel works in One Piece universe?"
"63491","2","20679","e91f6fe1-73a5-40fe-8558-3e29b6da591b","2015-04-07 13:50:50","9093","","","I have noticed that the travel between and in the oceans in the One Piece World is'nt easy. But the Marine and some advanced Pirate crews/ alianzes  commute daily between the oceans. To be more specific here are a few questions who say what I mean:

 1. The marine travels between every oceans they want. By using seastone on their ships they can easily travel thought the Calm Belt and switch between the Grand Line/ New World and all Blues. Because the marine is a member of the World Goverment they also can pass the Red Line thought Mary Joa. But the Seastone techniqe (Episode 410) is a new Invention from Dr. Vegapunk. How did the marine travel so easy thougth the Clam Belt before that. [Here][1] an example: How get a World Goverment ship from the Grandline to Eastblue before 10 years when there wasn't this new Seastone techniqe.

 2. How Shakes and Whitebeard daily switch between the Grandline and the Blues? In [Luffy's past][2] Shakes was in the East Blue. In the [Battle of Marine Ford][3] again in Grandline etc. Same as Whitebeard. One time Whitebead what in the Grandline, [then][4] in the Eastblue and then again in the Grand Line etc. **Does Whitebead, Shanks and other Pirates also use Seastone as the marine?**

 3. And what about Monkey D. Dragon? [One time][5] Dragon was in the East Blue. [Here][6] he was again in the Grand Line.

So I hope you see what my question is. I'm especially wondering about the daily switching between the Grand Line/ New World and Blues. As I know the only way to enter to the Grand Line is Reverse Mountain, which isn't the most harmless way as you can see in [episode 61][7]. Does that mean that Whitebeard and Shanks every time when they want to go to the Grand Line they pass with thier gigant ships this small rivers?

Apart from the gettin to the Grand Line, how do they leave the Grand Line/ New World? According to the [maps][8] there is no way to get out. How did [Krieg][9] left the Grand Line?


  [1]: https://www.youtube.com/watch?v=BiFOvnqltYw
  [2]: https://www.youtube.com/watch?v=rhK3BRBsF34
  [3]: https://www.youtube.com/watch?v=RD-4E3Zg_Qs
  [4]: https://www.youtube.com/watch?v=L_v1KGYYf6Y
  [5]: https://www.youtube.com/watch?v=oXfNIwcfa_M
  [6]: https://www.youtube.com/watch?v=a3ZCploiduQ
  [7]: http://onepiece-tube.com/folge/61
  [8]: http://www.opwiki.de/images/Karte_der_Grandline.jpg
  [9]: http://onepiece.wikia.com/wiki/Krieg"
"63493","3","20679","e91f6fe1-73a5-40fe-8558-3e29b6da591b","2015-04-07 13:50:50","9093","","","<one-piece>"
"63509","5","20679","c40b2fc8-ddda-4990-8b6c-1ddaf21790ab","2015-04-07 16:20:34","1398","","added 112 characters in body","I have noticed that traveling between and within the oceans in the One Piece world isn't easy. However, the Marines and some advanced pirate crews/alliances commute daily between the oceans. To be more specific, here are a few examples to demonstrate what I mean:

 1. The Marines travels between every oceans they want. By using Seastone on their ships, they can easily travel through the Calm Belt and switch between the Grand Line/New World and all Blues. Because the Marines is a member of the World Government, they can also pass the Red Line via Mary Joa.

   However, the Seastone technique (Episode 410) is a new invention from Dr. Vegapunk. How did the Marines travel through the Calm Belt so easy before that? Another example in [episode 502-503][1]: How did a World Government ship travel from the Grand Line to East Blue 10 years ago when Seastone technique hadn't been invented?

 2. In [Luffy's past][2], Shanks was in the East Blue, then in the [Battle of Marine Ford][3], he was again in Grand Line, etc.

  Same for Whitebeard. One time, Whitebead was in the Grand Line, [then][4] in the East Blue, and then again in the Grand Line, etc.

  How do Shanks and Whitebeard manage to travel between the Grand Line and the Blues on daily basis? **Do Whitebead, Shanks and other Pirates also use Seastone like the Marines?**

 3. And what about Monkey D. Dragon? [One time][5], Dragon was in the East Blue. [Here][6], he was again in the Grand Line.

So I hope you see what my question is. I'm especially curious about the daily switching between the Grand Line/New World and Blues. As I know, the only way to enter the Grand Line is via the Reverse Mountain, which isn't the most harmless way as you can see in [episode 61][7]. Does that mean that every time Whitebeard and Shanks want to go to the Grand Line, they have to pass this small river with their gigantic ships?

Apart from getting to the Grand Line, how do they leave the Grand Line/New World? According to the [maps][8], there is no way to get out. How did [Krieg][9] leave the Grand Line?


  [1]: https://www.youtube.com/watch?v=BiFOvnqltYw
  [2]: https://www.youtube.com/watch?v=rhK3BRBsF34
  [3]: https://www.youtube.com/watch?v=RD-4E3Zg_Qs
  [4]: https://www.youtube.com/watch?v=L_v1KGYYf6Y
  [5]: https://www.youtube.com/watch?v=oXfNIwcfa_M
  [6]: https://www.youtube.com/watch?v=a3ZCploiduQ
  [7]: http://onepiece-tube.com/folge/61
  [8]: http://www.opwiki.de/images/Karte_der_Grandline.jpg
  [9]: http://onepiece.wikia.com/wiki/Krieg"
"102338","5","20679","c5a34143-25bb-4327-b3c4-1d08a9191969","2016-03-07 16:53:06","4957","","added image for better understanding","I have noticed that traveling between and within the oceans in the One Piece world isn't easy. 
[![enter image description here][1]][1]

However, the Marines and some advanced pirate crews/alliances commute daily between the oceans. To be more specific, here are a few examples to demonstrate what I mean:

 1. The Marines travels between every oceans they want. By using Seastone on their ships, they can easily travel through the Calm Belt and switch between the Grand Line/New World and all Blues. Because the Marines is a member of the World Government, they can also pass the Red Line via Mary Joa.

   However, the Seastone technique (Episode 410) is a new invention from Dr. Vegapunk. How did the Marines travel through the Calm Belt so easy before that? Another example in [episode 502-503][2]: How did a World Government ship travel from the Grand Line to East Blue 10 years ago when Seastone technique hadn't been invented?

 2. In [Luffy's past][3], Shanks was in the East Blue, then in the [Battle of Marine Ford][4], he was again in Grand Line, etc.

  Same for Whitebeard. One time, Whitebead was in the Grand Line, [then][5] in the East Blue, and then again in the Grand Line, etc.

  How do Shanks and Whitebeard manage to travel between the Grand Line and the Blues on daily basis? **Do Whitebead, Shanks and other Pirates also use Seastone like the Marines?**

 3. And what about Monkey D. Dragon? [One time][6], Dragon was in the East Blue. [Here][7], he was again in the Grand Line.

So I hope you see what my question is. I'm especially curious about the daily switching between the Grand Line/New World and Blues. As I know, the only way to enter the Grand Line is via the Reverse Mountain, which isn't the most harmless way as you can see in [episode 61][8]. Does that mean that every time Whitebeard and Shanks want to go to the Grand Line, they have to pass this small river with their gigantic ships?

Apart from getting to the Grand Line, how do they leave the Grand Line/New World? According to the [maps][9], there is no way to get out. How did [Krieg][10] leave the Grand Line?


  [1]: http://i.stack.imgur.com/FGCI1.jpg
  [2]: https://www.youtube.com/watch?v=BiFOvnqltYw
  [3]: https://www.youtube.com/watch?v=rhK3BRBsF34
  [4]: https://www.youtube.com/watch?v=RD-4E3Zg_Qs
  [5]: https://www.youtube.com/watch?v=L_v1KGYYf6Y
  [6]: https://www.youtube.com/watch?v=oXfNIwcfa_M
  [7]: https://www.youtube.com/watch?v=a3ZCploiduQ
  [8]: http://onepiece-tube.com/folge/61
  [9]: http://www.opwiki.de/images/Karte_der_Grandline.jpg
  [10]: http://onepiece.wikia.com/wiki/Krieg"
"72597","5","20679","c431d2dc-72dc-4201-98af-a58fd549df87","2015-06-17 09:35:33","14599","","some grammar corrections and missing letters","I have noticed that traveling between and within the oceans in the One Piece world isn't easy. However, the Marines and some advanced pirate crews/alliances commute daily between the oceans. To be more specific, here are a few examples to demonstrate what I mean:

 1. The Marines travels between every oceans they want. By using Seastone on their ships, they can easily travel through the Calm Belt and switch between the Grand Line/New World and all Blues. Because the Marines are a member of the World Government, they can also pass the Red Line via Mary Joa.

   However, the Seastone technique (Episode 410) is a new invention from Dr. Vegapunk. How did the Marines travel through the Calm Belt so easy before that? Another example in [episode 502-503][1]: How did a World Government ship travel from the Grand Line to East Blue 10 years ago when Seastone technique hadn't been invented?

 2. In [Luffy's past][2], Shanks was in East Blue, then in the [Battle of Marine Ford][3], he was in the Grand Line again, etc.

  Same for Whitebeard. One time, Whitebeard was in the Grand Line, [then][4] in East Blue, and then in the Grand Line again, etc.

  How do Shanks and Whitebeard manage to travel between the Grand Line and the Blues on daily basis? **Do Whitebeard, Shanks and other Pirates also use Seastone like the Marines?**

 3. And what about Monkey D. Dragon? [One time][5], Dragon was in East Blue. [Here][6], he was in the Grand Line again.

So I hope you see what my question is. I'm especially curious about the daily switching between the Grand Line/New World and Blues. As I know, the only way to enter the Grand Line is via Reverse Mountain, which isn't the most harmless way as you can see in [episode 61][7]. Does that mean that every time Whitebeard and Shanks want to go to the Grand Line, they have to pass this small river with their gigantic ships?

Apart from getting to the Grand Line, how do they leave the Grand Line/New World? According to the [maps][8], there is no way to get out. How did [Krieg][9] leave the Grand Line?


  [1]: https://www.youtube.com/watch?v=BiFOvnqltYw
  [2]: https://www.youtube.com/watch?v=rhK3BRBsF34
  [3]: https://www.youtube.com/watch?v=RD-4E3Zg_Qs
  [4]: https://www.youtube.com/watch?v=L_v1KGYYf6Y
  [5]: https://www.youtube.com/watch?v=oXfNIwcfa_M
  [6]: https://www.youtube.com/watch?v=a3ZCploiduQ
  [7]: http://onepiece-tube.com/folge/61
  [8]: http://www.opwiki.de/images/Karte_der_Grandline.jpg
  [9]: http://onepiece.wikia.com/wiki/Krieg"
